10.80,-680.15,75.57,73.69
10.80,-680.15,75.57,73.81
10.80,-680.14,75.57,73.92
10.80,-680.14,75.57,74.10
10.80,-680.13,75.57,74.26
10.80,-680.12,75.57,74.41
10.80,-680.11,75.57,74.55
10.80,-680.11,75.57,74.66
10.80,-680.10,75.57,74.82
10.80,-680.09,75.57,74.96
10.80,-680.09,75.57,75.07
10.80,-680.08,75.57,75.23
10.80,-680.08,75.57,75.37
10.80,-680.07,75.57,75.50
10.80,-680.06,75.57,75.61
10.80,-680.06,75.57,75.79
10.80,-680.05,75.57,75.95
10.80,-680.04,75.57,76.10
10.80,-680.04,75.57,76.24
10.80,-680.03,75.57,76.37
10.80,-680.03,75.57,76.48
10.80,-680.02,75.57,76.67
10.80,-680.01,75.57,76.84
10.80,-680.01,75.57,76.99
10.80,-680.00,75.57,77.11
10.80,-679.99,75.57,77.28
10.80,-679.99,75.57,77.40
10.80,-679.99,75.57,77.49
10.80,-679.98,75.57,77.66
10.80,-679.98,75.57,77.82
10.80,-679.97,75.57,77.97
10.80,-679.96,75.57,78.10
10.80,-679.96,75.57,78.21
10.80,-679.96,75.57,78.32
10.80,-679.95,75.57,78.50
10.80,-679.94,75.57,78.67
10.80,-679.93,75.57,78.83
10.80,-679.93,75.57,78.96
10.80,-679.92,75.57,79.09
10.80,-679.92,75.57,79.20
10.80,-679.91,75.57,79.37
10.80,-679.90,75.57,79.51
10.80,-679.90,75.57,79.63
10.80,-679.89,75.57,79.81
10.80,-679.88,75.57,79.93
10.80,-679.88,75.57,80.05
10.80,-679.86,75.79,80.25
10.80,-679.85,76.00,80.46
10.80,-679.84,76.19,80.66
10.80,-679.83,76.37,80.87
10.80,-679.83,76.54,81.07
10.80,-679.82,76.69,81.28
10.80,-679.82,76.83,81.48
10.80,-679.82,76.96,81.68
10.80,-679.82,77.07,81.88
10.80,-679.82,77.17,82.07
10.80,-679.83,77.26,82.27
10.80,-679.83,77.33,82.46
10.80,-679.83,77.38,82.66
10.80,-679.84,77.43,82.85
10.80,-679.84,77.45,83.04
10.80,-679.85,77.46,83.22
10.80,-679.86,77.45,83.41
10.80,-679.86,77.43,83.60
10.80,-679.87,77.39,83.78
10.80,-679.88,77.34,83.96
10.80,-679.89,77.26,84.14
10.80,-679.90,77.17,84.32
10.80,-679.91,77.07,84.50
10.80,-679.92,76.95,84.68
10.80,-679.93,76.82,84.86
10.80,-679.94,76.67,85.05
10.80,-679.95,76.51,85.23
10.80,-679.96,76.34,85.41
10.80,-679.97,76.16,85.59
10.80,-679.98,75.96,85.78
10.80,-679.99,75.75,85.96
10.80,-680.00,75.53,86.14
10.80,-680.00,75.55,86.19
